p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
2.31E-67,0.553570924,0.376,0.093,6.90E-63,39,AC087564.1
3.60E-67,0.523717472,0.398,0.104,1.08E-62,39,RHPN2
8.28E-67,0.752266225,0.522,0.173,2.48E-62,39,SLC7A11
1.05E-66,0.449641895,0.404,0.106,3.14E-62,39,RREB1
4.88E-66,0.483544221,0.311,0.068,1.46E-61,39,ANKRD33B
2.27E-65,0.515511695,0.388,0.1,6.78E-61,39,PDLIM3
3.10E-65,0.656015177,0.609,0.218,9.28E-61,39,PTCHD1
9.20E-65,1.165235204,0.86,0.591,2.75E-60,39,RTN1
2.46E-64,0.325019465,0.248,0.046,7.37E-60,39,ARHGEF26-AS1
3.79E-64,0.423294268,0.36,0.087,1.13E-59,39,EDNRB
3.99E-64,0.480578236,0.357,0.087,1.19E-59,39,RFTN2
4.33E-64,0.79712882,0.811,0.404,1.30E-59,39,SORCS2
5.91E-64,0.906064135,0.683,0.311,1.77E-59,39,SLC12A2
7.76E-64,0.774976043,0.643,0.259,2.32E-59,39,TOX3
8.58E-64,0.356801695,0.298,0.063,2.57E-59,39,HAS2
1.10E-63,0.697013202,0.581,0.207,3.29E-59,39,SDC2
1.25E-63,0.289129318,0.224,0.039,3.73E-59,39,C21orf62
1.36E-63,0.556812021,0.509,0.162,4.05E-59,39,SNTB1
6.56E-63,0.68254918,0.497,0.153,1.96E-58,39,DOCK10
1.01E-62,0.539621963,0.472,0.144,3.03E-58,39,DCDC1
1.95E-62,0.496893632,0.413,0.116,5.83E-58,39,PCYT1B
1.95E-61,0.76644985,0.739,0.345,5.83E-57,39,PAG1
2.86E-61,0.451747964,0.398,0.11,8.55E-57,39,TRAM2
1.10E-60,0.594351642,0.596,0.215,3.30E-56,39,PRTG
5.03E-60,0.83207423,0.699,0.335,1.50E-55,39,MOB1B
5.64E-60,0.42881827,0.345,0.086,1.69E-55,39,CFAP61
7.19E-60,0.930109721,0.693,0.327,2.15E-55,39,PACRG
5.25E-59,0.271468956,0.22,0.04,1.57E-54,39,FLNC
5.53E-59,0.661132321,0.553,0.21,1.66E-54,39,MTHFD2L
5.87E-59,0.470299668,0.276,0.06,1.76E-54,39,AC099489.1
6.36E-59,0.866039017,0.823,0.458,1.90E-54,39,FOXP1
1.04E-58,0.265067949,0.22,0.04,3.10E-54,39,RSPH1
1.24E-58,0.632318471,0.581,0.221,3.72E-54,39,PREX1
1.48E-58,0.85434848,0.863,0.573,4.43E-54,39,CDK14
4.65E-58,0.657723037,0.621,0.264,1.39E-53,39,WWP1
6.46E-58,0.607245801,0.478,0.161,1.93E-53,39,NEK11
6.85E-58,1.074339927,0.795,0.482,2.05E-53,39,PEG10
5.60E-57,0.369814983,0.345,0.089,1.67E-52,39,AL645465.1
7.09E-57,0.945309159,0.764,0.42,2.12E-52,39,PSAP
1.51E-56,0.380120873,0.304,0.073,4.52E-52,39,FANK1
2.50E-56,0.528891234,0.416,0.121,7.48E-52,39,EYA4
2.66E-56,0.41670422,0.23,0.045,7.94E-52,39,AC116049.2
3.02E-56,0.744921128,0.717,0.347,9.04E-52,39,NOS1AP
3.25E-56,0.878178904,0.991,0.909,9.71E-52,39,GPM6A
4.62E-56,0.442950021,0.379,0.107,1.38E-51,39,TRIM56
5.68E-56,0.25620545,0.214,0.039,1.70E-51,39,TMEM63A
6.31E-56,0.679224589,0.742,0.347,1.89E-51,39,STK33
7.05E-56,1.023954068,0.898,0.624,2.11E-51,39,PTPRM
1.00E-55,0.308266132,0.199,0.035,3.00E-51,39,PROX1-AS1
2.49E-55,0.638608454,0.385,0.113,7.44E-51,39,WDR49
4.36E-55,0.266833414,0.186,0.031,1.30E-50,39,ABCB1
5.56E-55,0.677386614,0.984,0.757,1.66E-50,39,QKI
6.50E-55,0.776343129,0.537,0.197,1.94E-50,39,SAT1
6.08E-54,0.290961723,0.248,0.052,1.82E-49,39,BHLHE41
1.51E-53,0.274095103,0.227,0.045,4.53E-49,39,RGS22
2.15E-53,0.705611678,0.894,0.509,6.42E-49,39,FBXL7
3.38E-53,0.731496725,0.96,0.707,1.01E-48,39,PARD3B
3.56E-53,0.736975291,0.789,0.433,1.06E-48,39,SPATA13
1.59E-52,0.811455044,0.758,0.436,4.76E-48,39,CSPP1
2.47E-52,0.735894009,0.935,0.676,7.39E-48,39,DTNA
2.74E-52,0.825500028,0.575,0.244,8.21E-48,39,CTNNA3
4.29E-52,0.912415175,0.916,0.659,1.28E-47,39,NEBL
6.49E-52,0.73792711,0.621,0.267,1.94E-47,39,KCNN3
1.64E-51,0.65790635,0.5,0.18,4.91E-47,39,ADAMTS9-AS2
1.81E-51,0.380814735,0.398,0.117,5.41E-47,39,OTX2
2.00E-51,0.519367552,0.466,0.159,5.97E-47,39,NKD1
5.64E-51,0.849295701,0.913,0.654,1.69E-46,39,FAT3
9.66E-51,0.715098454,0.621,0.281,2.89E-46,39,PKNOX2
1.65E-50,0.691196747,0.922,0.741,4.93E-46,39,ENAH
2.60E-50,0.504137579,0.484,0.169,7.78E-46,39,IQGAP2
2.85E-50,0.581373741,0.602,0.253,8.53E-46,39,CCDC146
3.45E-50,0.514251397,0.447,0.149,1.03E-45,39,ARHGAP42
4.51E-50,0.922785936,0.91,0.755,1.35E-45,39,WWOX
4.61E-50,0.343550517,0.224,0.046,1.38E-45,39,AL591686.2
6.05E-50,0.285926555,0.196,0.037,1.81E-45,39,CD109
1.09E-49,0.597312894,0.696,0.313,3.27E-45,39,PLCH1
1.24E-49,0.452361347,0.404,0.13,3.70E-45,39,PLOD2
1.64E-49,0.747153642,0.904,0.694,4.90E-45,39,ATXN1
2.18E-49,0.501109546,0.435,0.147,6.51E-45,39,COL27A1
1.30E-48,0.598384049,1,0.889,3.88E-44,39,MSI2
2.01E-48,1.166025479,0.677,0.358,6.00E-44,39,CHN2
2.13E-48,0.630342701,0.693,0.337,6.37E-44,39,ULK4
2.56E-48,0.582595622,0.469,0.171,7.66E-44,39,NEDD9
2.64E-48,0.701157853,0.596,0.281,7.91E-44,39,PPM1K
3.29E-48,0.536206108,0.469,0.171,9.84E-44,39,CEP126
4.99E-48,0.443777266,0.37,0.113,1.49E-43,39,FABP7
9.71E-48,0.720715918,0.615,0.291,2.90E-43,39,DIXDC1
1.06E-47,0.747025965,0.64,0.291,3.16E-43,39,HS3ST4
2.08E-47,0.274470898,0.23,0.05,6.23E-43,39,WNT5A
3.94E-47,0.606304592,0.547,0.227,1.18E-42,39,ANKUB1
6.89E-47,0.571479245,0.624,0.281,2.06E-42,39,SPATA6
7.02E-47,0.617602723,0.649,0.294,2.10E-42,39,PDE3A
7.21E-47,0.454433324,0.41,0.135,2.16E-42,39,DNAH6
7.26E-47,0.25279866,0.196,0.039,2.17E-42,39,SLC39A8
1.71E-46,1.163942567,0.823,0.527,5.11E-42,39,KCNH7
3.56E-46,0.553928462,0.55,0.226,1.06E-41,39,RPGR
5.16E-46,0.617373385,0.646,0.288,1.54E-41,39,GULP1
5.75E-46,0.380548503,0.317,0.089,1.72E-41,39,CPQ
1.35E-45,0.446850293,0.407,0.138,4.03E-41,39,B3GLCT
2.05E-45,0.284654626,0.239,0.055,6.14E-41,39,EFHC2
3.56E-45,0.451010949,0.466,0.17,1.06E-40,39,RGMA
3.78E-45,0.613551961,0.78,0.454,1.13E-40,39,FAM135A
9.32E-45,0.645051884,0.845,0.578,2.79E-40,39,ARHGAP5
1.17E-44,0.640480488,0.705,0.367,3.50E-40,39,SPATS2L
1.39E-44,0.366272037,0.363,0.111,4.16E-40,39,ITPKB
3.87E-44,0.438663327,0.413,0.142,1.16E-39,39,CFAP70
5.80E-44,0.605495708,0.668,0.325,1.73E-39,39,ST5
2.74E-43,0.508292675,0.63,0.28,8.20E-39,39,FIGN
3.11E-43,0.320393268,0.242,0.059,9.31E-39,39,LYPD1
3.24E-43,0.341013331,0.298,0.083,9.70E-39,39,ZBBX
3.61E-43,0.306679647,0.224,0.052,1.08E-38,39,FGD3
3.70E-43,0.367627588,0.317,0.093,1.11E-38,39,WDR78
4.64E-43,0.64235384,0.758,0.434,1.39E-38,39,WDFY2
1.67E-42,0.409807293,0.32,0.095,5.00E-38,39,VWC2
2.29E-42,0.331172002,0.301,0.085,6.84E-38,39,LRP2
4.98E-42,0.5710433,0.686,0.332,1.49E-37,39,ALCAM
5.49E-42,0.450501262,0.379,0.128,1.64E-37,39,JAM2
6.78E-42,0.792616281,0.516,0.222,2.03E-37,39,PTCHD4
9.27E-42,0.501653185,0.233,0.056,2.77E-37,39,RERGL
1.18E-41,0.690399897,0.674,0.362,3.54E-37,39,RFX3-AS1
1.24E-41,0.322439422,0.248,0.063,3.72E-37,39,AC127526.2
1.28E-41,0.42032534,0.385,0.131,3.84E-37,39,SPAG1
1.31E-41,0.684671282,0.739,0.457,3.93E-37,39,MED14
1.56E-41,0.556716844,0.332,0.105,4.67E-37,39,EFNB3
2.14E-41,0.398539629,0.404,0.14,6.40E-37,39,SOX9
2.63E-41,0.289997811,0.18,0.037,7.88E-37,39,PAMR1
3.51E-41,0.554433759,0.748,0.367,1.05E-36,39,SOX2
4.78E-41,0.543391037,0.553,0.239,1.43E-36,39,ETV6
5.06E-41,0.287087407,0.233,0.057,1.51E-36,39,FHAD1
8.08E-41,0.34044818,0.295,0.086,2.42E-36,39,KIAA1257
1.26E-40,0.543744025,0.422,0.16,3.77E-36,39,KCTD2
1.89E-40,0.523431817,0.745,0.375,5.66E-36,39,TOX
1.98E-40,0.30560727,0.351,0.111,5.92E-36,39,LRIG3
2.40E-40,0.662045067,0.932,0.745,7.19E-36,39,ZBTB20
2.42E-40,0.663012301,0.525,0.239,7.24E-36,39,TMEM232
4.30E-40,0.574799534,0.885,0.593,1.29E-35,39,PALLD
5.49E-40,0.622687285,0.652,0.331,1.64E-35,39,VAT1L
6.28E-40,0.504203188,0.854,0.488,1.88E-35,39,ERBB4
7.48E-40,0.676555317,0.671,0.371,2.24E-35,39,MAP6
8.23E-40,0.503203557,0.472,0.196,2.46E-35,39,EFCAB6
2.51E-39,0.480190787,0.516,0.221,7.52E-35,39,PELI1
6.63E-39,0.502020927,0.422,0.161,1.98E-34,39,AC091078.1
8.72E-39,0.588917287,0.615,0.296,2.61E-34,39,ABLIM1
1.09E-38,0.40252491,0.416,0.153,3.27E-34,39,LRGUK
1.51E-38,0.357759986,0.348,0.115,4.51E-34,39,PIR
1.54E-38,0.578787658,0.525,0.236,4.62E-34,39,RAI14
1.96E-38,0.681720264,0.689,0.398,5.87E-34,39,PEAK1
2.80E-38,0.598882096,0.997,0.914,8.36E-34,39,FRMD4A
8.09E-38,0.424180251,0.311,0.1,2.42E-33,39,CHPF
9.76E-38,0.623932952,0.453,0.185,2.92E-33,39,OBSL1
3.91E-37,0.320743586,0.248,0.068,1.17E-32,39,DNAH12
4.54E-37,0.456482901,0.422,0.165,1.36E-32,39,CFAP44
4.88E-37,0.518009991,0.575,0.272,1.46E-32,39,ZHX2
6.54E-37,0.521183807,0.73,0.395,1.95E-32,39,TRPS1
6.56E-37,0.341163904,0.329,0.108,1.96E-32,39,ARMH1
8.40E-37,0.441941387,0.981,0.866,2.51E-32,39,CELF2
9.16E-37,0.475031449,0.811,0.501,2.74E-32,39,TENM3
5.16E-36,0.300917908,0.286,0.085,1.54E-31,39,CCND1
5.61E-36,0.467544339,0.463,0.192,1.68E-31,39,PRAG1
8.40E-36,0.532251102,0.798,0.463,2.51E-31,39,EPHA3
9.15E-36,0.334364642,0.276,0.083,2.74E-31,39,LIPG
1.99E-35,0.407584059,0.425,0.168,5.94E-31,39,GPRC5B
2.62E-35,0.605396231,0.932,0.754,7.84E-31,39,LPP
2.87E-35,0.374894488,0.258,0.075,8.59E-31,39,PAPSS2
7.17E-35,0.612267476,0.78,0.489,2.14E-30,39,SEMA6A
1.41E-34,0.402308087,0.425,0.168,4.21E-30,39,MRC2
1.85E-34,0.450830892,0.398,0.157,5.54E-30,39,RNF217
1.88E-34,0.433622477,0.373,0.14,5.64E-30,39,PPP1R14C
3.15E-34,0.318212362,0.317,0.106,9.43E-30,39,LRRC6
4.11E-34,0.592594546,0.748,0.451,1.23E-29,39,NCALD
4.11E-34,0.279758265,0.248,0.072,1.23E-29,39,PPIL6
4.59E-34,0.439519612,0.373,0.138,1.37E-29,39,LRMDA
7.76E-34,0.400536415,0.335,0.12,2.32E-29,39,SYT17
7.77E-34,0.638094667,0.72,0.425,2.32E-29,39,LIMCH1
8.05E-34,0.257789524,0.27,0.081,2.41E-29,39,ARHGEF28
8.56E-34,0.470544132,0.382,0.147,2.56E-29,39,FSTL1
8.72E-34,0.27389704,0.248,0.071,2.61E-29,39,GRAMD2B
1.34E-33,0.25592947,0.227,0.062,4.02E-29,39,PLA2G16
1.95E-33,0.316610897,0.183,0.044,5.83E-29,39,COL21A1
1.98E-33,0.699446634,0.755,0.486,5.91E-29,39,LMCD1-AS1
4.76E-33,0.556300886,0.609,0.325,1.43E-28,39,SIPA1L2
5.89E-33,0.360967699,0.363,0.133,1.76E-28,39,SLITRK2
8.64E-33,0.630083444,0.783,0.565,2.58E-28,39,LRP6
1.08E-32,0.530703127,0.519,0.247,3.22E-28,39,HEATR5A
1.25E-32,0.348193683,0.286,0.093,3.75E-28,39,CASC2
1.32E-32,0.556795182,0.643,0.334,3.95E-28,39,SHROOM3
1.36E-32,0.341505902,0.323,0.112,4.05E-28,39,PLTP
2.04E-32,0.520570481,0.661,0.361,6.09E-28,39,AC068587.4
2.13E-32,0.539777761,0.652,0.346,6.37E-28,39,SNCAIP
2.14E-32,0.533794699,0.683,0.394,6.39E-28,39,FGFR1
2.42E-32,0.427348861,0.516,0.238,7.25E-28,39,TEX9
2.83E-32,0.30839069,0.248,0.074,8.48E-28,39,LMCD1
3.99E-32,0.424725001,0.447,0.193,1.19E-27,39,LRRIQ1
5.65E-32,0.463771691,0.528,0.246,1.69E-27,39,STON2
6.32E-32,0.379978109,0.335,0.122,1.89E-27,39,AC234582.1
7.26E-32,0.4318928,0.404,0.169,2.17E-27,39,CCDC40
8.24E-32,0.68441278,0.655,0.382,2.46E-27,39,ST6GALNAC3
1.01E-31,0.305437055,0.286,0.092,3.01E-27,39,ANXA2
1.46E-31,0.406289663,0.571,0.268,4.38E-27,39,LTBP1
1.55E-31,0.38183424,0.432,0.176,4.63E-27,39,BMPR1B
2.72E-31,0.314415153,0.292,0.099,8.14E-27,39,FILIP1L
3.30E-31,0.449717753,0.932,0.638,9.86E-27,39,PTPRZ1
9.91E-31,0.552781927,0.699,0.408,2.97E-26,39,SAMD4A
1.04E-30,0.444469283,0.422,0.184,3.10E-26,39,MPP5
1.08E-30,0.466216849,0.488,0.233,3.22E-26,39,EIF3E
1.15E-30,0.543525433,0.829,0.595,3.44E-26,39,MARCKS
1.79E-30,0.299359303,0.292,0.099,5.34E-26,39,CFAP69
1.82E-30,0.654723676,0.609,0.335,5.44E-26,39,KLHL5
2.35E-30,0.713643428,0.727,0.47,7.02E-26,39,KCNMA1
3.45E-30,0.520100156,0.932,0.75,1.03E-25,39,CDH2
4.74E-30,0.456638139,0.46,0.213,1.42E-25,39,ARMC2
1.33E-29,0.33232371,0.332,0.122,3.99E-25,39,SERPINE2
2.06E-29,0.259116254,0.227,0.067,6.17E-25,39,AC007656.1
2.18E-29,0.538566499,0.649,0.386,6.51E-25,39,DENND2A
2.29E-29,0.427616236,0.503,0.245,6.85E-25,39,MOK
2.52E-29,0.441138492,0.506,0.247,7.53E-25,39,IQCK
5.66E-29,0.573569088,0.416,0.182,1.69E-24,39,ZMAT4
1.90E-28,0.457955327,0.525,0.273,5.68E-24,39,SGCE
2.76E-28,0.4560218,0.587,0.304,8.25E-24,39,FAT1
2.81E-28,0.259081671,0.283,0.097,8.40E-24,39,PIEZO2
3.46E-28,0.42584846,0.994,0.839,1.03E-23,39,NPAS3
3.61E-28,0.535842898,0.634,0.375,1.08E-23,39,ATXN7L1
5.88E-28,0.329767692,0.382,0.153,1.76E-23,39,MEIS1
6.24E-28,0.424828662,0.525,0.268,1.87E-23,39,WASF3
8.12E-28,0.513584044,0.916,0.783,2.43E-23,39,CDC42BPA
9.10E-28,0.525934282,0.857,0.676,2.72E-23,39,MAP4
9.20E-28,0.302767198,0.283,0.1,2.75E-23,39,FSIP1
1.19E-27,0.594571253,0.584,0.331,3.55E-23,39,SNX25
1.22E-27,0.500153847,0.528,0.274,3.66E-23,39,ST8SIA1
1.58E-27,0.289689593,0.351,0.137,4.72E-23,39,SMAD3
1.97E-27,0.579094999,0.86,0.663,5.89E-23,39,TMEM161B-AS1
1.97E-27,0.411363964,0.593,0.311,5.90E-23,39,SH3PXD2B
2.43E-27,0.318981487,0.32,0.121,7.27E-23,39,RHBDL3
2.79E-27,0.450934152,0.963,0.832,8.36E-23,39,NAV2
3.07E-27,0.420077583,0.627,0.345,9.18E-23,39,RFX2
3.78E-27,0.462754433,0.95,0.877,1.13E-22,39,RTN4
4.04E-27,0.51612895,0.739,0.494,1.21E-22,39,HSP90B1
5.76E-27,0.430537553,0.599,0.319,1.72E-22,39,UTRN
6.03E-27,0.332790372,0.335,0.13,1.80E-22,39,AC110023.1
9.03E-27,0.454241178,0.907,0.733,2.70E-22,39,BAZ2B
9.30E-27,0.569625738,0.59,0.355,2.78E-22,39,ATP2A2
2.79E-26,0.536439981,0.845,0.666,8.34E-22,39,DENND5B
3.22E-26,0.917671537,0.783,0.581,9.64E-22,39,PTPRO
4.20E-26,0.366211211,0.475,0.223,1.26E-21,39,CELSR1
4.44E-26,0.378752249,0.441,0.208,1.33E-21,39,MAPKAPK2
5.81E-26,0.551324492,0.829,0.658,1.74E-21,39,ITSN1
7.51E-26,0.367721358,0.422,0.192,2.25E-21,39,BCAR3
1.01E-25,0.509855341,0.776,0.541,3.02E-21,39,EVI5
1.33E-25,0.277532321,0.292,0.109,3.96E-21,39,BBOF1
1.40E-25,0.465623996,0.658,0.394,4.18E-21,39,ANTXR1
2.43E-25,0.432417617,0.292,0.111,7.26E-21,39,PRICKLE1
2.86E-25,0.343956055,0.388,0.169,8.56E-21,39,CCDC173
2.96E-25,0.487337074,0.565,0.328,8.86E-21,39,RNF19A
3.25E-25,0.498921961,0.528,0.286,9.71E-21,39,PLPP1
4.34E-25,0.262224362,0.242,0.083,1.30E-20,39,LINC00271
5.99E-25,0.346528394,0.255,0.09,1.79E-20,39,BBOX1-AS1
6.57E-25,0.433767078,0.5,0.263,1.97E-20,39,MTSS1L
6.94E-25,0.252543444,0.276,0.101,2.07E-20,39,NPHP1
7.04E-25,0.318467574,0.438,0.205,2.11E-20,39,SPART
7.05E-25,0.380588329,0.91,0.739,2.11E-20,39,NOVA1
8.44E-25,0.380447723,0.547,0.28,2.52E-20,39,DOK5
9.30E-25,0.311155303,0.357,0.152,2.78E-20,39,JADE1
1.50E-24,0.261698159,0.236,0.081,4.48E-20,39,CCDC181
1.55E-24,0.444395378,0.767,0.501,4.63E-20,39,CALD1
3.02E-24,0.28057617,0.394,0.171,9.04E-20,39,MCC
4.50E-24,0.359767213,0.447,0.213,1.35E-19,39,NRP2
4.57E-24,0.334916669,0.335,0.138,1.37E-19,39,PARM1
4.86E-24,0.489141789,0.512,0.266,1.45E-19,39,MYO1E
4.88E-24,0.311023488,0.186,0.056,1.46E-19,39,AC002429.2
5.28E-24,0.360355608,0.422,0.198,1.58E-19,39,CASC9
5.54E-24,0.299565985,0.295,0.115,1.66E-19,39,CUBN
6.59E-24,0.502847892,0.618,0.384,1.97E-19,39,PAXBP1
7.25E-24,0.319085862,0.307,0.123,2.17E-19,39,CD99
8.63E-24,0.270336865,0.292,0.111,2.58E-19,39,LGI1
9.37E-24,0.375356336,0.571,0.302,2.80E-19,39,MAST4
1.02E-23,0.371085921,0.606,0.336,3.05E-19,39,TMEM163
1.11E-23,0.567245188,0.969,0.789,3.31E-19,39,IL1RAPL1
1.16E-23,0.537263071,0.646,0.413,3.46E-19,39,RALGPS2
1.82E-23,0.36301426,0.419,0.197,5.45E-19,39,PLPP3
2.00E-23,0.373181031,0.581,0.317,5.99E-19,39,PTPN13
3.83E-23,0.47219191,0.752,0.54,1.15E-18,39,RPS6KA3
4.07E-23,0.581874322,0.866,0.657,1.22E-18,39,NEAT1
5.58E-23,0.373391138,0.724,0.426,1.67E-18,39,SASH1
5.71E-23,0.431155184,0.618,0.355,1.71E-18,39,NR2F1
5.95E-23,0.447554859,0.907,0.766,1.78E-18,39,SRGAP3
6.00E-23,0.420748415,0.255,0.095,1.79E-18,39,PAPPA
7.20E-23,0.349223661,0.401,0.193,2.15E-18,39,CD47
9.10E-23,0.368296622,0.472,0.246,2.72E-18,39,TMEM67
1.08E-22,0.360695309,0.425,0.206,3.22E-18,39,AL390879.1
1.55E-22,0.254860729,0.227,0.079,4.63E-18,39,NACC2
2.04E-22,0.449985938,0.503,0.281,6.10E-18,39,ADD3
2.95E-22,0.269671672,0.394,0.175,8.82E-18,39,HES1
3.07E-22,0.28436674,0.304,0.126,9.19E-18,39,TMEM170A
3.16E-22,0.363791677,0.599,0.34,9.46E-18,39,GRIK4
3.23E-22,0.270495544,0.27,0.104,9.65E-18,39,YBX3
4.07E-22,0.263146068,0.311,0.126,1.22E-17,39,PTPN14
5.46E-22,0.294555041,0.363,0.161,1.63E-17,39,RHOJ
1.00E-21,0.265704257,0.627,0.337,3.00E-17,39,ZEB2
1.58E-21,0.398446151,0.981,0.973,4.71E-17,39,MACF1
1.68E-21,0.564101591,0.444,0.241,5.02E-17,39,PEA15
2.31E-21,0.284248283,0.311,0.13,6.92E-17,39,AC007563.2
2.43E-21,0.342009774,0.466,0.243,7.27E-17,39,RNF213
2.71E-21,0.4506118,0.717,0.488,8.10E-17,39,FZD3
3.04E-21,0.543467118,0.522,0.302,9.09E-17,39,SH3GL2
3.19E-21,0.275222071,0.457,0.223,9.54E-17,39,TCF7L1
4.40E-21,0.483953395,0.587,0.359,1.32E-16,39,SCD
5.14E-21,0.27563923,0.233,0.086,1.54E-16,39,MIR34AHG
5.54E-21,0.284580879,0.425,0.202,1.66E-16,39,NOTCH2
8.89E-21,0.475405025,0.783,0.596,2.66E-16,39,IGF1R
9.38E-21,0.387225101,0.472,0.257,2.81E-16,39,MFHAS1
9.55E-21,0.379970921,0.339,0.154,2.86E-16,39,RORB
1.16E-20,0.340396183,0.416,0.209,3.48E-16,39,CCDC30
1.34E-20,0.297815466,0.36,0.165,4.01E-16,39,KLHDC8A
1.95E-20,0.333524503,0.385,0.185,5.84E-16,39,MAP2K6
3.39E-20,0.314653121,0.503,0.276,1.01E-15,39,CRIM1
3.41E-20,0.355115332,0.904,0.728,1.02E-15,39,GPM6B
3.52E-20,0.358305788,0.475,0.257,1.05E-15,39,STXBP4
3.60E-20,0.285576247,0.342,0.154,1.08E-15,39,DTX4
4.56E-20,0.331089539,0.407,0.205,1.36E-15,39,DNHD1
5.71E-20,0.345246606,0.394,0.193,1.71E-15,39,SLC4A4
6.48E-20,0.453029089,0.764,0.559,1.94E-15,39,SIPA1L1
8.13E-20,0.287946931,0.357,0.165,2.43E-15,39,TTYH1
8.18E-20,0.28217653,0.366,0.174,2.45E-15,39,GRSF1
1.16E-19,0.365874581,0.463,0.251,3.46E-15,39,DUSP16
2.11E-19,0.416860872,0.553,0.33,6.32E-15,39,SPAG16
2.25E-19,0.274054268,0.289,0.122,6.74E-15,39,EVA1C
2.96E-19,0.393769244,0.91,0.801,8.85E-15,39,MAPK10
3.15E-19,0.307685488,0.41,0.207,9.43E-15,39,EPM2A
3.24E-19,0.358017817,0.488,0.278,9.69E-15,39,EFCAB2
3.67E-19,0.252994077,0.233,0.091,1.10E-14,39,PRDX6
4.49E-19,0.262039415,0.366,0.175,1.34E-14,39,KIF13B
4.67E-19,0.338696414,0.947,0.77,1.40E-14,39,PTPRG
5.06E-19,0.342395637,0.41,0.215,1.51E-14,39,SLC10A7
6.28E-19,0.428371725,0.596,0.398,1.88E-14,39,CANX
6.41E-19,0.374799241,0.593,0.351,1.92E-14,39,PELI2
6.48E-19,0.300049201,0.37,0.182,1.94E-14,39,ALDH7A1
7.09E-19,0.341526776,0.118,0.031,2.12E-14,39,GNGT1
7.62E-19,0.487878352,0.624,0.412,2.28E-14,39,BCL2
8.05E-19,0.261295344,0.391,0.192,2.41E-14,39,LMO4
8.61E-19,0.417513227,0.748,0.549,2.58E-14,39,PPP1R9A
1.01E-18,0.323041817,0.388,0.194,3.02E-14,39,TMEM47
1.02E-18,0.347590942,0.416,0.218,3.05E-14,39,SUGCT
1.07E-18,0.417170612,0.575,0.356,3.21E-14,39,ARNT2
1.18E-18,0.281522219,0.326,0.15,3.52E-14,39,ELF1
1.29E-18,0.414333395,0.643,0.433,3.85E-14,39,TRAK1
1.67E-18,0.288465018,0.438,0.218,4.99E-14,39,PRDM16
1.74E-18,0.296978297,0.404,0.209,5.21E-14,39,SMAD1
1.78E-18,0.395923561,0.5,0.3,5.31E-14,39,RNF13
1.98E-18,0.379283013,0.758,0.518,5.93E-14,39,DLG1
2.46E-18,0.271303966,0.366,0.18,7.36E-14,39,FAM227A
3.36E-18,0.310805329,0.391,0.195,1.00E-13,39,SLC25A21
3.77E-18,0.385493817,0.829,0.67,1.13E-13,39,STOX2
3.78E-18,0.40949317,0.5,0.296,1.13E-13,39,P4HA1
4.37E-18,0.354267261,0.469,0.265,1.31E-13,39,LRRN2
4.76E-18,0.441331039,0.568,0.358,1.42E-13,39,TMSB10
5.17E-18,0.258303995,0.233,0.093,1.55E-13,39,CCDC175
5.60E-18,0.266027002,0.267,0.114,1.68E-13,39,AC104596.1
6.23E-18,0.533711253,0.503,0.299,1.86E-13,39,LINC01876
6.29E-18,0.31955156,0.311,0.144,1.88E-13,39,TENT5A
6.38E-18,0.370192531,0.438,0.241,1.91E-13,39,NPAS2
6.52E-18,0.250160275,0.301,0.137,1.95E-13,39,ZMAT3
7.30E-18,0.424292893,0.814,0.681,2.18E-13,39,AGPAT4
8.29E-18,0.35234403,0.649,0.412,2.48E-13,39,TRIM9
9.38E-18,0.272112772,0.292,0.132,2.81E-13,39,IQCH
1.21E-17,0.279769951,0.419,0.217,3.62E-13,39,KLHL13
1.42E-17,0.393553025,0.5,0.282,4.24E-13,39,CLU
1.83E-17,0.274148207,0.447,0.244,5.47E-13,39,DARS
1.88E-17,0.341739728,0.957,0.85,5.63E-13,39,TANC2
1.89E-17,0.266487227,0.32,0.153,5.65E-13,39,CCDC191
2.95E-17,0.324147667,0.944,0.766,8.82E-13,39,SOX5
3.19E-17,0.471887557,0.634,0.415,9.55E-13,39,FHIT
3.28E-17,0.300497394,0.298,0.138,9.80E-13,39,TBC1D4
3.90E-17,0.408319029,0.45,0.256,1.17E-12,39,FRMD3
4.08E-17,0.308310837,0.388,0.207,1.22E-12,39,VPS37B
4.48E-17,0.372321634,0.873,0.716,1.34E-12,39,DPYSL2
6.36E-17,0.33529396,0.509,0.295,1.90E-12,39,STK3
7.46E-17,0.317136357,0.652,0.409,2.23E-12,39,LDLRAD3
9.88E-17,0.340996078,0.776,0.586,2.96E-12,39,XPR1
1.12E-16,0.419924153,0.708,0.521,3.35E-12,39,11-Sep
1.21E-16,0.353772053,0.41,0.23,3.61E-12,39,AC007388.1
1.39E-16,0.301593335,0.217,0.088,4.17E-12,39,AL139383.1
1.64E-16,0.328694151,0.472,0.27,4.90E-12,39,DOCK1
1.65E-16,0.318546438,0.677,0.443,4.92E-12,39,VGLL4
1.71E-16,0.343702763,0.938,0.881,5.13E-12,39,TNRC6B
2.52E-16,0.423794643,0.444,0.262,7.54E-12,39,HSPA5
2.88E-16,0.314440157,0.242,0.104,8.62E-12,39,ITPR1
3.80E-16,0.278186282,0.385,0.202,1.14E-11,39,PTCH1
